anchor,concept,similarity
home decor,dashboard,0.32784849405288696
home decor,chessboard,0.32764366269111633
home decor,toothbrush,0.3274340331554413
home decor,swordfish,0.32740116119384766
home decor,sauce,0.3264566659927368
home decor,brush,0.3263701796531677
home decor,brooch,0.32627469301223755
home decor,gearshift,0.32612133026123047
home decor,accordion,0.3259023427963257
home decor,wedge,0.3258718252182007
home decor,penlight,0.3257584571838379
home decor,rollerskate,0.32522299885749817
home decor,drill,0.3250385820865631
home decor,nut,0.32465070486068726
home decor,hot chocolate,0.3246506452560425
home decor,cashew,0.32459622621536255
home decor,loveseat,0.3242899775505066
home decor,grater,0.32381290197372437
home decor,gumball,0.3236638903617859
home decor,visor,0.32360634207725525
home decor,airbag,0.32349342107772827
home decor,seagull,0.32338643074035645
home decor,cheetah,0.3233504891395569
home decor,wreath,0.3231678903102875
home decor,television,0.3230466842651367
home decor,lasagna,0.3228285312652588
home decor,submarine,0.32270777225494385
home decor,tomato,0.3225860893726349
home decor,tamale,0.32244256138801575
home decor,lanyard,0.32157713174819946
home decor,underwear,0.321522057056427
home decor,shorts,0.3213409185409546
home decor,mushroom,0.3212641179561615
home decor,rice,0.3210507333278656
home decor,trunk,0.32088857889175415
home decor,patch,0.3204261362552643
home decor,rocket,0.3204208016395569
home decor,oven,0.3203306794166565
home decor,cat,0.32007506489753723
home decor,stamp,0.31987619400024414
home decor,tool,0.31956231594085693
home decor,drum,0.319424569606781
home decor,manatee,0.31907179951667786
home decor,chipmunk,0.318857878446579
home decor,container,0.31879526376724243
home decor,scraper,0.31844329833984375
home decor,vest,0.31843504309654236
home decor,boomerang,0.3183779716491699
home decor,panther,0.3183485269546509
home decor,lawnmower,0.3182990550994873
home decor,fishbowl,0.31794649362564087
home decor,loincloth,0.3179333209991455
home decor,scrambled egg,0.3178020119667053
home decor,beetle,0.31756770610809326
home decor,horse,0.31754791736602783
home decor,bread,0.3170776069164276
home decor,figurine,0.3169149160385132
home decor,train,0.31689465045928955
home decor,popcorn,0.31679391860961914
home decor,spinach,0.3163089156150818
home decor,veil,0.3160591721534729
home decor,speedboat,0.31605201959609985
home decor,eyeliner,0.31574180722236633
home decor,moccasin,0.31534361839294434
home decor,jersey,0.31517064571380615
home decor,pickax,0.3148272633552551
home decor,yolk,0.31462281942367554
home decor,pistachio,0.31462010741233826
home decor,clove,0.31425535678863525
home decor,undershirt,0.3137921690940857
home decor,coil,0.3133227527141571
home decor,skewer,0.31329917907714844
home decor,blender,0.3131156861782074
home decor,crown,0.3130086064338684
home decor,pocketknife,0.3126380443572998
home decor,terrarium,0.3126194179058075
home decor,coverall,0.31253892183303833
home decor,camcorder,0.3124012351036072
home decor,seatbelt,0.3122048079967499
home decor,limousine,0.3120803236961365
home decor,sailboat,0.31202951073646545
home decor,champagne,0.3119904398918152
home decor,praying mantis,0.3119688332080841
home decor,coffin,0.3118699789047241
home decor,iguana,0.3118628263473511
home decor,mulberry,0.31172195076942444
home decor,paper,0.3116125166416168
home decor,videogame,0.31108057498931885
home decor,chive,0.31091880798339844
home decor,mosquito,0.31091272830963135
home decor,cleaver,0.31045106053352356
home decor,groundhog,0.3102976679801941
home decor,lemon,0.3100908398628235
home decor,noisemaker,0.30991435050964355
home decor,bonsai,0.30985093116760254
home decor,poppy,0.3097051978111267
home decor,leech,0.30951613187789917
home decor,pitcher,0.309453547000885
home decor,clipboard,0.30943527817726135
home decor,tambourine,0.3093281090259552
home decor,razor blade,0.3091520667076111
home decor,ring,0.3090072572231293
home decor,cherry,0.3084871470928192
home decor,suitcase,0.30831295251846313
home decor,hummus,0.30798035860061646
home decor,printer,0.3078610897064209
home decor,plunger,0.30759555101394653
home decor,pomegranate,0.3072936534881592
home decor,missile,0.30725082755088806
home decor,crayon,0.3070838153362274
home decor,cream cheese,0.3070821762084961
home decor,leek,0.3070249557495117
home decor,wafer,0.30699384212493896
home decor,comb,0.3069847524166107
home decor,poinsettia,0.3068486452102661
home decor,cranberry,0.30684423446655273
home decor,bug,0.3067443370819092
home decor,cougar,0.3067346215248108
home decor,recliner,0.3066689372062683
home decor,pesto,0.3063214123249054
home decor,spoon,0.3063068389892578
home decor,ferry,0.30619221925735474
home decor,goblet,0.3060683310031891
home decor,bean,0.30596721172332764
home decor,applesauce,0.30593782663345337
home decor,wallet,0.30591872334480286
home decor,piglet,0.30584895610809326
home decor,raisin,0.30570781230926514
home decor,tortilla,0.3055575489997864
home decor,salami,0.3055521845817566
home decor,badger,0.3054676651954651
home decor,toothpick,0.30539390444755554
home decor,sandbag,0.3050638735294342
home decor,tank,0.30486974120140076
home decor,bedpan,0.3044615685939789
home decor,soap,0.30423441529273987
home decor,dishwasher,0.30411893129348755
home decor,duster,0.30400657653808594
home decor,brake,0.30384549498558044
home decor,berry,0.3037605881690979
home decor,cornucopia,0.30370768904685974
home decor,hourglass,0.30342480540275574
home decor,chaps,0.30336546897888184
home decor,snowshoe,0.30319929122924805
home decor,butterfly,0.30315911769866943
home decor,leotard,0.30305016040802
home decor,squash,0.3027331233024597
home decor,licorice,0.3024264872074127
home decor,pear,0.3023272454738617
home decor,moss,0.3021107316017151
home decor,gauze,0.30202752351760864
home decor,barrel,0.3017081320285797
home decor,pedal,0.3013283610343933
home decor,straightjacket,0.30123773217201233
home decor,belt,0.301131933927536
home decor,skirt,0.3010651767253876
home decor,hyena,0.3010405898094177
home decor,sausage,0.3008584678173065
home decor,doghouse,0.30057281255722046
home decor,peanut butter,0.30053526163101196
home decor,gyroscope,0.3003976345062256
home decor,candle,0.30032190680503845
home decor,pickle,0.30017703771591187
home decor,gasket,0.2997686564922333
home decor,peach,0.299760103225708
home decor,sardine,0.29949501156806946
home decor,odometer,0.299385666847229
home decor,cane,0.29935944080352783
home decor,scallop,0.2993544340133667
home decor,puppy,0.29873067140579224
home decor,gun,0.29866763949394226
home decor,oatmeal,0.29859811067581177
home decor,sock,0.2984481453895569
home decor,sandwich,0.2982845902442932
home decor,wine,0.2982415556907654
home decor,stew,0.29810017347335815
home decor,helmet,0.2980276346206665
home decor,grain,0.29802629351615906
home decor,bikini,0.29801619052886963
home decor,hamburger,0.2979431748390198
home decor,unicycle,0.29785892367362976
home decor,sarcophagus,0.29773783683776855
home decor,bumper,0.2977200150489807
home decor,ravioli,0.2976670265197754
home decor,table,0.29742199182510376
home decor,sickle,0.2973197102546692
home decor,flamingo,0.29710161685943604
home decor,stethoscope,0.29680174589157104
home decor,hose,0.2966817021369934
home decor,gumdrop,0.29655998945236206
home decor,olive,0.296517014503479
home decor,beet,0.2964799404144287
home decor,goat,0.29632270336151123
home decor,scallion,0.2962213158607483
home decor,scalpel,0.2960687577724457
home decor,crutch,0.2960662841796875
home decor,banjo,0.2960348427295685
home decor,robot,0.29601478576660156
home decor,saxophone,0.29597488045692444
home decor,ambulance,0.29567277431488037
home decor,sweatsuit,0.29559409618377686
home decor,caterpillar,0.29539090394973755
home decor,sprouts,0.29538995027542114
home decor,earwig,0.29531216621398926
home decor,plum,0.29530441761016846
home decor,bear,0.29524463415145874
home decor,clasp,0.29511457681655884
home decor,sifter,0.2950569987297058
home decor,latch,0.29473403096199036
home decor,banana,0.2946830093860626
home decor,gourd,0.29461678862571716
home decor,bag,0.29449373483657837
home decor,garlic,0.29446929693222046
home decor,eyedropper,0.2944449484348297
home decor,modem,0.29440566897392273
home decor,ottoman,0.2943830192089081
home decor,motorcycle,0.29416322708129883
home decor,pants,0.29408717155456543
home decor,snowplow,0.29390114545822144
home decor,hatchet,0.2938488721847534
home decor,blowtorch,0.29374825954437256
home decor,egg,0.29371410608291626
home decor,dog,0.2936634123325348
home decor,scissors,0.2933230400085449
home decor,jellyfish,0.29331672191619873
home decor,seal,0.29290950298309326
home decor,kaleidoscope,0.2925758361816406
home decor,t-shirt,0.29255110025405884
home decor,crouton,0.29238009452819824
home decor,toast,0.29213637113571167
home decor,ferret,0.29203885793685913
home decor,daisy,0.2917511463165283
home decor,dragonfly,0.2917000651359558
home decor,shark,0.2915169894695282
home decor,scarecrow,0.2915019392967224
home decor,enchilada,0.29131537675857544
home decor,crepe,0.29116106033325195
home decor,eraser,0.2910594940185547
home decor,armor,0.29095470905303955
home decor,vial,0.2904627025127411
home decor,harmonica,0.2903798222541809
home decor,scone,0.2902076840400696
home decor,eggplant,0.2901281714439392
home decor,espresso,0.2897492051124573
home decor,apple,0.289645254611969
home decor,bowl,0.28964149951934814
home decor,calzone,0.2896308898925781
home decor,snowmobile,0.2895844578742981
home decor,ant,0.2894783914089203
home decor,pantyhose,0.2893924117088318
home decor,chariot,0.2893296480178833
home decor,flipper,0.2891393303871155
home decor,hairspray,0.2888370156288147
home decor,oyster,0.2886190116405487
home decor,grapevine,0.288332462310791
home decor,firetruck,0.28830742835998535
home decor,worm,0.2882538139820099
home decor,rose,0.2880631685256958
home decor,pony,0.2876895070075989
home decor,crowbar,0.2875756025314331
home decor,hedgehog,0.2872735559940338
home decor,hinge,0.28727102279663086
home decor,marble,0.2872598171234131
home decor,rifle,0.28725337982177734
home decor,punch,0.2871565818786621
home decor,humvee,0.28705883026123047
home decor,mallet,0.2867470979690552
home decor,tweezers,0.28673872351646423
home decor,lipstick,0.28652989864349365
home decor,hamster,0.2863713502883911
home decor,staple,0.28606075048446655
home decor,fondue,0.28603002429008484
home decor,doorknocker,0.28595730662345886
home decor,tie,0.2857755422592163
home decor,seahorse,0.28575578331947327
home decor,chest,0.28573545813560486
home decor,pajamas,0.28565654158592224
home decor,coconut,0.28558576107025146
home decor,gondola,0.2855032682418823
home decor,cockroach,0.2854098677635193
home decor,teapot,0.28535959124565125
home decor,cello,0.2853044867515564
home decor,potpie,0.2852845788002014
home decor,pencil,0.28516340255737305
home decor,pancake,0.2849885821342468
home decor,chinchilla,0.28495293855667114
home decor,skunk,0.2846904397010803
home decor,anvil,0.2845988869667053
home decor,box,0.2845812141895294
home decor,meat,0.28428971767425537
home decor,cardigan,0.2842813730239868
home decor,juice,0.2841939330101013
home decor,honey,0.2839347720146179
home decor,bucket,0.28386276960372925
home decor,meerkat,0.2837049663066864
home decor,seaplane,0.28367412090301514
home decor,fox,0.2836496829986572
home decor,clarinet,0.28352129459381104
home decor,handbrake,0.283500075340271
home decor,pineapple,0.28340885043144226
home decor,avocado,0.28315627574920654
home decor,biscuit,0.28311434388160706
home decor,dart,0.2829743027687073
home decor,scooter,0.2828696072101593
home decor,coop,0.2825084626674652
home decor,puffin,0.2823318839073181
home decor,rooster,0.2822352647781372
home decor,goose,0.282234251499176
home decor,bok choy,0.2819594740867615
home decor,speedometer,0.28187745809555054
home decor,peanut,0.28187641501426697
home decor,trashcan,0.28153491020202637
home decor,engine,0.28151804208755493
home decor,coleslaw,0.2814188003540039
home decor,stir fry,0.2812006175518036
home decor,nutcracker,0.2810795307159424
home decor,parrot,0.2810507118701935
home decor,swab,0.28093910217285156
home decor,cactus,0.2809244692325592
home decor,cornmeal,0.28076454997062683
home decor,crayfish,0.28040632605552673
home decor,cable,0.280153751373291
home decor,violin,0.2800404727458954
home decor,squirrel,0.2800157070159912
home decor,eggnog,0.280004620552063
home decor,hood,0.27996253967285156
home decor,organ,0.2798919081687927
home decor,sandpaper,0.27979546785354614
home decor,bonnet,0.27968910336494446
home decor,chopsticks,0.279590904712677
home decor,crossbow,0.279552161693573
home decor,whale,0.2793174386024475
home decor,icemaker,0.27927178144454956
home decor,cannon,0.2790710926055908
home decor,blazer,0.27897918224334717
home decor,lamb chop,0.2789435088634491
home decor,chime,0.27877166867256165
home decor,oilcan,0.2786537706851959
home decor,minivan,0.27794668078422546
home decor,deer,0.27793198823928833
home decor,strap,0.2779097557067871
home decor,tiara,0.27782613039016724
home decor,horn,0.27774983644485474
home decor,spatula,0.27771681547164917
home decor,soup,0.27765175700187683
home decor,saffron,0.2776240110397339
home decor,gear,0.277612566947937
home decor,generator,0.27757829427719116
home decor,wheat,0.2773579955101013
home decor,scorpion,0.27733054757118225
home decor,ink,0.2772890329360962
home decor,highlighter,0.2770848274230957
home decor,lamp,0.2767030596733093
home decor,fern,0.2766267955303192
home decor,pudding,0.27658331394195557
home decor,eel,0.27654775977134705
home decor,spareribs,0.2765120267868042
home decor,ship,0.27645251154899597
home decor,hippopotamus,0.2764374911785126
home decor,beaker,0.27642738819122314
home decor,peppermint,0.2763115167617798
home decor,van,0.2757086157798767
home decor,cinnamon,0.2756238579750061
home decor,dolphin,0.2752342224121094
home decor,camel,0.27521103620529175
home decor,pelican,0.27518796920776367
home decor,flyswatter,0.27514752745628357
home decor,syrup,0.2747422456741333
home decor,tricycle,0.2747049033641815
home decor,gazelle,0.2746320068836212
home decor,burner,0.27437520027160645
home decor,tugboat,0.2742120027542114
home decor,weed,0.274179071187973
home decor,flute,0.2741129696369171
home decor,bike,0.2738964557647705
home decor,juicer,0.2737610936164856
home decor,chicken,0.2737607955932617
home decor,torpedo,0.2737484872341156
home decor,pigeon,0.27372118830680847
home decor,treadmill,0.2736452519893646
home decor,machine gun,0.27360594272613525
home decor,teacup,0.2736022472381592
home decor,eagle,0.2733302414417267
home decor,shelf,0.2732831835746765
home decor,jackhammer,0.2732260525226593
home decor,bell,0.2731590270996094
home decor,bagpipe,0.2729879915714264
home decor,caramel,0.27264726161956787
home decor,cloak,0.27244842052459717
home decor,alpaca,0.2722139060497284
home decor,mold,0.27204179763793945
home decor,batter,0.27197378873825073
home decor,sled,0.2716488838195801
home decor,ladder,0.27156952023506165
home decor,drawer,0.2715044915676117
home decor,syringe,0.2714526057243347
home decor,bison,0.27123165130615234
home decor,taco,0.2710362672805786
home decor,triangle,0.27099838852882385
home decor,mitten,0.2709513008594513
home decor,shears,0.27034252882003784
home decor,fig,0.2699754238128662
home decor,toolbox,0.2698669731616974
home decor,croissant,0.26984405517578125
home decor,raspberry,0.26981422305107117
home decor,whisk,0.2696409821510315
home decor,spear,0.26946932077407837
home decor,microwave,0.269258975982666
home decor,sledgehammer,0.2690849006175995
home decor,lego,0.26900970935821533
home decor,chili,0.2688445448875427
home decor,trolley,0.26871153712272644
home decor,basil,0.26860207319259644
home decor,timer,0.26855552196502686
home decor,scanner,0.2685012221336365
home decor,toothpaste,0.26840806007385254
home decor,icepick,0.26838982105255127
home decor,beaver,0.2681907117366791
home decor,jug,0.26814767718315125
home decor,walnut,0.26789727807044983
home decor,chickpea,0.2678605914115906
home decor,switch,0.2678373456001282
home decor,cord,0.26776736974716187
home decor,suit,0.26767826080322266
home decor,yo-yo,0.2676754593849182
home decor,thermometer,0.2676258683204651
home decor,turntable,0.2674946188926697
home decor,buggy,0.26741093397140503
home decor,pretzel,0.2670310139656067
home decor,candelabra,0.2669440805912018
home decor,kneepad,0.26641833782196045
home decor,penguin,0.2663998007774353
home decor,gong,0.2663813531398773
home decor,mint,0.2663101851940155
home decor,bull,0.2662917971611023
home decor,marshmallow,0.2662663459777832
home decor,sloth,0.26593250036239624
home decor,waffle,0.2657206654548645
home decor,checkers,0.2656487822532654
home decor,fly,0.2655952572822571
home decor,cage,0.2655060887336731
home decor,radio,0.2654728293418884
home decor,tarantula,0.2653203010559082
home decor,tupperware,0.26520344614982605
home decor,elephant,0.2648783028125763
home decor,potpourri,0.26483118534088135
home decor,honeypot,0.26449787616729736
home decor,bottle,0.264411985874176
home decor,cardinal,0.2643682658672333
home decor,bed,0.26427721977233887
home decor,marker,0.2640552520751953
home decor,tumbleweed,0.26383399963378906
home decor,possum,0.2638203501701355
home decor,arugula,0.2635207176208496
home decor,parsley,0.2633088529109955
home decor,porcupine,0.26330113410949707
home decor,melon,0.2628712058067322
home decor,piano,0.2628527283668518
home decor,rabbit,0.2628348469734192
home decor,vulture,0.26271218061447144
home decor,locker,0.2626833915710449
home decor,saw,0.26247918605804443
home decor,stapler,0.2624604105949402
home decor,tent,0.2624589204788208
home decor,orangutan,0.26228928565979004
home decor,aardvark,0.26213863492012024
home decor,urn,0.26170551776885986
home decor,arrow,0.26145461201667786
home decor,lock,0.2613708972930908
home decor,mascara,0.2611980140209198
home decor,muffin,0.2611842155456543
home decor,xylophone,0.261091947555542
home decor,swan,0.2610872983932495
home decor,revolver,0.26105713844299316
home decor,caviar,0.2609814405441284
home decor,toucan,0.26095181703567505
home decor,tree,0.26080653071403503
home decor,crank,0.2603883147239685
home decor,otter,0.2602314352989197
home decor,duck,0.26002538204193115
home decor,trowel,0.25955501198768616
home decor,okra,0.2594570815563202
home decor,rope,0.2594034671783447
home decor,ruler,0.25916093587875366
home decor,wasp,0.25893452763557434
home decor,koala,0.25878676772117615
home decor,tadpole,0.25876185297966003
home decor,ivy,0.25823312997817993
home decor,ashtray,0.2578181028366089
home decor,basket,0.257492333650589
home decor,screen,0.2574778199195862
home decor,crab,0.25728994607925415
home decor,peacock,0.2572178542613983
home decor,notepad,0.25698620080947876
home decor,dumpling,0.256835401058197
home decor,grape,0.25680404901504517
home decor,bracket,0.2566112279891968
home decor,cheesecake,0.2564999461174011
home decor,notebook,0.25646525621414185
home decor,cymbal,0.2563702464103699
home decor,turban,0.2562907934188843
home decor,dalmatian,0.25628817081451416
home decor,maggot,0.256171315908432
home decor,fish,0.25611555576324463
home decor,monkey,0.25605839490890503
home decor,thumbtack,0.25588834285736084
home decor,raft,0.25585490465164185
home decor,chocolate,0.25580894947052
home decor,pheasant,0.2557438015937805
home decor,cape,0.2555174231529236
home decor,broom,0.2554086744785309
home decor,wheel,0.2552393674850464
home decor,burrito,0.25522923469543457
home decor,pipe,0.25515216588974
home decor,poodle,0.2550281882286072
home decor,ginger,0.25493139028549194
home decor,helicopter,0.2548598051071167
home decor,ostrich,0.254768967628479
home decor,warthog,0.25395649671554565
home decor,antelope,0.2538496255874634
home decor,cart,0.25338706374168396
home decor,jeep,0.2533329129219055
home decor,moth,0.25288140773773193
home decor,pepperoni,0.25281187891960144
home decor,wolf,0.2526717782020569
home decor,yogurt,0.2523849308490753
home decor,kangaroo,0.2522585391998291
home decor,dough,0.2517887353897095
home decor,quill,0.2515931725502014
home decor,rim,0.2514824867248535
home decor,owl,0.2513669729232788
home decor,cornbread,0.25112393498420715
home decor,celery,0.25100767612457275
home decor,cilantro,0.25085270404815674
home decor,llama,0.2508513033390045
home decor,bullet,0.2507564425468445
home decor,shrimp,0.2506972849369049
home decor,robe,0.2506583631038666
home decor,tulip,0.250499963760376
home decor,mussel,0.24988651275634766
home decor,joystick,0.2498365342617035
home decor,abacus,0.24968570470809937
home decor,calamari,0.24968139827251434
home decor,sorbet,0.2496737539768219
home decor,cot,0.24964874982833862
home decor,coyote,0.24963092803955078
home decor,slicer,0.2495790421962738
home decor,taillight,0.24953463673591614
home decor,clover,0.24940918385982513
home decor,quesadilla,0.24929428100585938
home decor,cup,0.2492392659187317
home decor,flour,0.249174103140831
home decor,octopus,0.24914880096912384
home decor,chalk,0.24866262078285217
home decor,chips,0.24855762720108032
home decor,quad,0.248552605509758
home decor,jetski,0.24846239387989044
home decor,chick,0.24837733805179596
home decor,dagger,0.24833111464977264
home decor,sombrero,0.24799484014511108
home decor,tape,0.24781620502471924
home decor,lobster,0.24774497747421265
home decor,quiche,0.24771519005298615
home decor,gopher,0.24768321216106415
home decor,globe,0.24762703478336334
home decor,turtleneck,0.24745170772075653
home decor,tortellini,0.24734947085380554
home decor,hedge,0.24720171093940735
home decor,walrus,0.24674855172634125
home decor,crate,0.2464308738708496
home decor,bacon,0.24601233005523682
home decor,yak,0.24580790102481842
home decor,go-kart,0.2455873340368271
home decor,doorknob,0.24548202753067017
home decor,bat,0.24533869326114655
home decor,shovel,0.2452344000339508
home decor,dustpan,0.24505053460597992
home decor,wagon,0.2450355589389801
home decor,binder,0.24483326077461243
home decor,key,0.24476274847984314
home decor,boa,0.2447385936975479
home decor,knife,0.24444204568862915
home decor,pot,0.24425001442432404
home decor,clam,0.24417254328727722
home decor,sword,0.24412870407104492
home decor,kettle,0.24405087530612946
home decor,soda,0.24403563141822815
home decor,frog,0.24364188313484192
home decor,iceskate,0.24361875653266907
home decor,wire,0.24322809278964996
home decor,sundae,0.24303576350212097
home decor,pocket,0.2428913563489914
home decor,spider,0.24282880127429962
home decor,ketchup,0.24278119206428528
home decor,cucumber,0.2427612990140915
home decor,asparagus,0.24254049360752106
home decor,donkey,0.2421596497297287
home decor,flip-flop,0.24202270805835724
home decor,stingray,0.24197183549404144
home decor,coffeemaker,0.2418181449174881
home decor,grenade,0.2416626513004303
home decor,slingshot,0.24124696850776672
home decor,chisel,0.24110069870948792
home decor,mouse,0.2410823404788971
home decor,centrifuge,0.24107016623020172
home decor,mirror,0.24102041125297546
home decor,bowtie,0.2408120036125183
home decor,leopard,0.240714892745018
home decor,spaghetti,0.2405741810798645
home decor,dreidel,0.24055323004722595
home decor,gyro,0.2403532862663269
home decor,pie,0.2401612102985382
home decor,bazooka,0.24010628461837769
home decor,bongo,0.23998796939849854
home decor,hat,0.23975971341133118
home decor,butter,0.2396969348192215
home decor,cheese,0.23943936824798584
home decor,cabbage,0.2392701953649521
home decor,kitten,0.23921823501586914
home decor,luggage,0.23919111490249634
home decor,machete,0.23890145123004913
home decor,puppet,0.23835694789886475
home decor,guitar,0.2379060685634613
home decor,rickshaw,0.2375032603740692
home decor,mongoose,0.2373698651790619
home decor,steak,0.2370501160621643
home decor,hook,0.23683425784111023
home decor,lizard,0.2368142306804657
home decor,pita,0.2368047833442688
home decor,kilt,0.23650138080120087
home decor,gorilla,0.2363877296447754
home decor,pig,0.2363395243883133
home decor,moose,0.23632964491844177
home decor,turkey,0.23610052466392517
home decor,mug,0.2360687106847763
home decor,cantaloupe,0.23579072952270508
home decor,crow,0.23571977019309998
home decor,grits,0.23550406098365784
home decor,kayak,0.23548534512519836
home decor,aloe,0.2353418618440628
home decor,gavel,0.2352077066898346
home decor,throne,0.2350153625011444
home decor,cobra,0.23438090085983276
home decor,hammock,0.2341597080230713
home decor,margarita,0.2339881956577301
home decor,zebra,0.23394541442394257
home decor,chihuahua,0.23301243782043457
home decor,bee,0.23299598693847656
home decor,button,0.23275424540042877
home decor,peg,0.23265120387077332
home decor,snail,0.23259411752223969
home decor,boar,0.23247450590133667
home decor,corn,0.23185960948467255
home decor,flask,0.23132029175758362
home decor,poker,0.23131495714187622
home decor,bolt,0.23083259165287018
home decor,fan,0.23082265257835388
home decor,kazoo,0.2308153659105301
home decor,frame,0.23065143823623657
home decor,platypus,0.23055753111839294
home decor,hopscotch,0.230442613363266
home decor,tongs,0.2300158441066742
home decor,weasel,0.2296074628829956
home decor,frisbee,0.22935602068901062
home decor,lime,0.22911158204078674
home decor,mole,0.2290998101234436
home decor,patty,0.22907525300979614
home decor,ratchet,0.22897717356681824
home decor,match,0.22838440537452698
home decor,pepper,0.22806072235107422
home decor,dip,0.227916419506073
home decor,lion,0.22771067917346954
home decor,knob,0.22753547132015228
home decor,cheeseburger,0.22673733532428741
home decor,rack,0.22673019766807556
home decor,mango,0.22585058212280273
home decor,hoe,0.2251240611076355
home decor,stilt,0.2249453216791153
home decor,uniform,0.22485528886318207
home decor,snake,0.22450102865695953
home decor,pin,0.22437170147895813
home decor,tuba,0.2242872714996338
home decor,nacho,0.22351743280887604
home decor,gravy,0.22253763675689697
home decor,lavender,0.2225114107131958
home decor,bulldozer,0.2224152535200119
home decor,reindeer,0.22221995890140533
home decor,velcro,0.22181516885757446
home decor,bamboo,0.22181236743927002
home decor,squid,0.22155526280403137
home decor,pug,0.2212030440568924
home decor,whip,0.22094084322452545
home decor,rhinoceros,0.22085456550121307
home decor,taffy,0.22077155113220215
home decor,candlestick,0.2207293063402176
home decor,grapefruit,0.22027991712093353
home decor,lamb,0.2193930447101593
home decor,dandelion,0.2193116694688797
home decor,tuxedo,0.21906277537345886
home decor,souffle,0.2185506820678711
home decor,bomb,0.2184741050004959
home decor,pizza,0.21742157638072968
home decor,kimono,0.21731112897396088
home decor,bin,0.2171616405248642
home decor,glue,0.21677377820014954
home decor,baklava,0.21602049469947815
home decor,latte,0.21582740545272827
home decor,pen,0.21578854322433472
home decor,trombone,0.21523255109786987
home decor,folder,0.21520386636257172
home decor,cow,0.21518808603286743
home decor,kite,0.21501630544662476
home decor,marmalade,0.21498045325279236
home decor,giraffe,0.21488100290298462
home decor,slug,0.2148434817790985
home decor,rat,0.21435606479644775
home decor,wok,0.21398788690567017
home decor,cauliflower,0.21344515681266785
home decor,rattlesnake,0.21310429275035858
home decor,lollipop,0.21253497898578644
home decor,rake,0.2122257649898529
home decor,mandolin,0.21155491471290588
home decor,mop,0.21147409081459045
home decor,ball,0.21128034591674805
home decor,buckle,0.21123583614826202
home decor,coral,0.21101348102092743
home decor,fruit,0.21088019013404846
home decor,knot,0.2103343904018402
home decor,chain,0.2101113349199295
home decor,candy,0.20991556346416473
home decor,turtle,0.20935176312923431
home decor,axe,0.2090155929327011
home decor,tiramisu,0.20876364409923553
home decor,zucchini,0.20816245675086975
home decor,jet,0.20787516236305237
home decor,bun,0.20759320259094238
home decor,sheep,0.2074430286884308
home decor,baton,0.20698857307434082
home decor,dice,0.20671296119689941
home decor,dynamite,0.2055697739124298
home decor,pea,0.20547984540462494
home decor,lighter,0.2052401602268219
home decor,ram,0.20509770512580872
home decor,sling,0.204883873462677
home decor,sushi,0.20480619370937347
home decor,milk,0.20454920828342438
home decor,grille,0.20404906570911407
home decor,iron,0.2031424194574356
home decor,file,0.20271660387516022
home decor,pan,0.20266039669513702
home decor,stereo,0.20257781445980072
home decor,mousse,0.20245960354804993
home decor,keg,0.20191574096679688
home decor,polisher,0.20181965827941895
home decor,tiger,0.2017507553100586
home decor,floss,0.2013588398694992
home decor,jalapeno,0.20043762028217316
home decor,sauerkraut,0.19992418587207794
home decor,thermos,0.19880680739879608
home decor,harp,0.19769662618637085
home decor,kebab,0.19691582024097443
home decor,vise,0.19681690633296967
home decor,hawk,0.19670367240905762
home decor,scrabble,0.19577884674072266
home decor,handle,0.19512255489826202
home decor,hammer,0.1947283148765564
home decor,rhubarb,0.19415470957756042
home decor,blowfish,0.19303172826766968
home decor,can,0.19230106472969055
home decor,tick,0.19033557176589966
home decor,trident,0.19009974598884583
home decor,jar,0.18997246026992798
home decor,ticktacktoe,0.1883929967880249
home decor,razor,0.18651732802391052
home decor,mustard,0.18292231857776642
home decor,guacamole,0.18237805366516113
home decor,kale,0.18050502240657806
home decor,lettuce,0.18008479475975037
home decor,broccoli,0.1789315640926361
home decor,flamethrower,0.1778259575366974
home decor,scoop,0.1763448864221573
home decor,kiwi,0.1759503185749054
home decor,panda,0.17438343167304993
home decor,ham,0.1717737317085266
home decor,papaya,0.17046160995960236
home decor,rattle,0.16753032803535461
home decor,spam,0.1662919521331787
home decor,flan,0.16224965453147888
home decor,bra,0.15794087946414948
home decor,gum,0.14206066727638245
home decor,jam,0.13778123259544373
home decor,bow,0.1360919326543808
home decor,muff,0.11669163405895233
home decor,string cheese,0.10947628319263458
home decor,roll,0.10820606350898743
home decor,wrap,0.09674011170864105
home decor,router,0.09616947174072266
plant,plant,0.9999997615814209
plant,bird,0.647707998752594
plant,flower,0.642867386341095
plant,cat,0.6280105710029602
plant,vegetable,0.625996470451355
plant,chair,0.6075154542922974
plant,potato,0.5946159362792969
plant,truck,0.5925127863883972
plant,spacesuit,0.59029620885849
plant,chainsaw,0.5835211277008057
plant,camera,0.5758898258209229
plant,toy,0.5710811018943787
plant,computer,0.5699613690376282
plant,dog,0.5692793130874634
plant,boat,0.568597674369812
plant,bank,0.56797856092453
plant,boot,0.5647301077842712
plant,bean,0.5626523494720459
plant,tank,0.560684084892273
plant,drink,0.5587025284767151
plant,tree,0.5560917854309082
plant,watch,0.5549732446670532
plant,bug,0.5517350435256958
plant,ship,0.5493558645248413
plant,glove,0.5479103326797485
plant,nail,0.5459633469581604
plant,car,0.5433369278907776
plant,tool,0.5401291847229004
