yes,no,yes-r,no-r
-1.5292710065841675,-1.3783940076828003,-1.7553927898406982,-1.5554492473602295
-1.6815919876098633,-1.8717164993286133,-1.7600691318511963,-1.7449285984039307
-1.417598009109497,-1.6548473834991455,-1.4450942277908325,-1.7043887376785278
-2.6646101474761963,-2.1841204166412354,-2.1870551109313965,-1.4934802055358887
-1.8238557577133179,-1.1936792135238647,-1.8973915576934814,-1.5281116962432861
-1.6269649267196655,-2.378601551055908,-1.7017104625701904,-2.378929853439331
-1.5834943056106567,-1.7650662660598755,-2.073892116546631,-2.0131430625915527
-1.3431425094604492,-1.8902063369750977,-1.7162386178970337,-1.4622942209243774
-1.2097859382629395,-1.6449151039123535,-1.856788992881775,-1.8456100225448608
-1.9089360237121582,-1.2852787971496582,-1.8330882787704468,-1.5449508428573608
-1.9022905826568604,-1.3942644596099854,-1.630414605140686,-1.4111915826797485
-1.452957034111023,-2.6406326293945312,-1.7443691492080688,-2.5773234367370605
-1.5623654127120972,-2.3953256607055664,-1.9818651676177979,-1.954439401626587
-1.5863317251205444,-1.558463454246521,-2.153554916381836,-1.6500416994094849
-1.4528796672821045,-1.8702056407928467,-1.8977603912353516,-1.9652976989746094
-1.6280570030212402,-1.683478832244873,-1.8490265607833862,-2.142144203186035
-2.0956168174743652,-1.2072540521621704,-2.130986452102661,-1.169551134109497
-1.6874455213546753,-1.7128819227218628,-1.927293300628662,-1.971086025238037
-2.176597833633423,-1.1919329166412354,-2.0806052684783936,-1.3802802562713623
-1.7642662525177002,-1.835170030593872,-2.146156072616577,-2.047422170639038
-2.3340914249420166,-1.666137933731079,-2.051438808441162,-1.4833636283874512
-1.0786010026931763,-1.8200370073318481,-1.4367204904556274,-1.8118482828140259
-1.9087402820587158,-2.093787431716919,-1.8789494037628174,-2.333941698074341
-1.9823174476623535,-1.6527390480041504,-2.18143892288208,-1.2873826026916504
-1.2309058904647827,-1.8768867254257202,-1.8347268104553223,-1.643373966217041
-2.162597179412842,-2.493987560272217,-2.188642978668213,-1.9669785499572754
-1.9882371425628662,-1.5042188167572021,-2.1148571968078613,-1.5668072700500488
-1.9966716766357422,-1.3622970581054688,-1.980699062347412,-1.6011157035827637
-1.449995994567871,-2.124600410461426,-1.5902080535888672,-1.9451351165771484
-1.4279285669326782,-2.2423319816589355,-1.605342149734497,-1.9188950061798096
-1.454859733581543,-1.6522092819213867,-1.7303823232650757,-1.7535890340805054
-1.4843846559524536,-1.9314194917678833,-1.705385684967041,-1.982353687286377
-2.10063099861145,-1.0353538990020752,-2.1403748989105225,-1.204007863998413
-1.3753225803375244,-1.8544409275054932,-1.6626769304275513,-1.5392829179763794
-1.5849671363830566,-2.3039727210998535,-1.8275023698806763,-2.338953971862793
-1.9567488431930542,-1.5001639127731323,-2.1566481590270996,-1.7621551752090454
-1.861006259918213,-1.8293042182922363,-2.124948263168335,-2.307136297225952
-1.6805181503295898,-1.3914670944213867,-1.9751683473587036,-1.2342110872268677
-2.1654443740844727,-2.028111457824707,-1.8657296895980835,-2.0307345390319824
-1.3167167901992798,-2.0158724784851074,-1.7222622632980347,-1.821114420890808
-1.9391026496887207,-1.8321576118469238,-1.7876036167144775,-1.8915083408355713
-1.551024317741394,-1.64037024974823,-1.5794076919555664,-1.3890371322631836
-1.0867775678634644,-1.7170742750167847,-1.6858713626861572,-1.676220178604126
-1.9508357048034668,-1.3226065635681152,-2.1398730278015137,-1.4627643823623657
-2.2119967937469482,-1.5906341075897217,-2.1605656147003174,-1.819220781326294
-1.0431865453720093,-2.2210335731506348,-1.3780186176300049,-2.00011944770813
-2.0182647705078125,-1.138702392578125,-2.2891933917999268,-1.7481586933135986
-1.4048984050750732,-2.384838819503784,-1.7058074474334717,-2.305107831954956
-1.6702810525894165,-1.5215193033218384,-1.7600027322769165,-1.4890714883804321
-1.713822603225708,-1.3458054065704346,-1.9950916767120361,-1.8303921222686768
-1.875333547592163,-2.1516759395599365,-2.0550990104675293,-2.202287197113037
-2.082200765609741,-1.7426660060882568,-2.1106252670288086,-1.9182214736938477
-2.629405975341797,-1.720428466796875,-1.9619081020355225,-1.5419671535491943
-1.6327507495880127,-1.6472561359405518,-1.7153828144073486,-1.5843174457550049
-3.114208698272705,-1.3522971868515015,-2.757960796356201,-1.8488707542419434
-1.5633368492126465,-1.9775958061218262,-1.9552648067474365,-2.056844472885132
-1.6638271808624268,-1.1833221912384033,-1.7231813669204712,-1.1732298135757446
-1.6624464988708496,-2.4010119438171387,-1.6251327991485596,-2.437690019607544
-1.8212758302688599,-1.4454270601272583,-1.6719310283660889,-1.7930552959442139
-1.9118735790252686,-1.5803554058074951,-1.8007113933563232,-0.7568442821502686
-1.5074084997177124,-1.7723182439804077,-1.7823431491851807,-1.7285101413726807
-2.214707851409912,-1.6838507652282715,-2.1626758575439453,-1.6191788911819458
-1.1825311183929443,-2.322110891342163,-1.6982882022857666,-2.0320608615875244
-1.8368556499481201,-1.6435859203338623,-2.025063991546631,-1.458726406097412
-2.5058727264404297,-2.2072277069091797,-1.8130989074707031,-1.8597526550292969
-2.2941956520080566,-2.0715222358703613,-1.7926480770111084,-1.5589139461517334
-1.6788743734359741,-1.8063405752182007,-2.3489913940429688,-1.8313217163085938
-1.3910120725631714,-1.7796095609664917,-1.6361027956008911,-1.5582047700881958
-1.4372148513793945,-2.0084009170532227,-1.730726718902588,-2.329958438873291
-2.1455130577087402,-1.2884782552719116,-2.396419048309326,-1.6517786979675293
-2.0009803771972656,-1.5132120847702026,-2.0556764602661133,-1.5967761278152466
-1.7633846998214722,-1.220497965812683,-1.7338507175445557,-1.424684762954712
-2.226733922958374,-1.4732301235198975,-2.2835521697998047,-1.9083118438720703
-2.0030527114868164,-1.30866539478302,-1.7702754735946655,-1.6076854467391968
-1.465421199798584,-1.5043120384216309,-1.9489942789077759,-1.9986215829849243
-2.150095224380493,-1.3632185459136963,-1.9665621519088745,-1.693780779838562
-1.6158535480499268,-1.8335602283477783,-2.216167449951172,-1.8096351623535156
-1.1565977334976196,-1.9227148294448853,-1.310380458831787,-1.9070277214050293
-1.7212709188461304,-1.179120421409607,-1.897639274597168,-1.7053956985473633
-1.2429227828979492,-2.058108329772949,-1.6348294019699097,-1.892130732536316
-1.8977309465408325,-1.8104220628738403,-1.8480801582336426,-1.7972912788391113
-1.7563787698745728,-1.3762003183364868,-1.8533254861831665,-1.4351412057876587
-1.5023384094238281,-1.5070934295654297,-1.884721279144287,-1.8264174461364746
-2.3700766563415527,-1.8100239038467407,-1.9535576105117798,-1.8284584283828735
-1.9206624031066895,-2.348820209503174,-1.833341360092163,-2.2663991451263428
-1.5909321308135986,-1.9643909931182861,-1.7020679712295532,-1.5323253870010376
-1.9171662330627441,-1.3044590950012207,-2.266097068786621,-1.352671504020691
-1.4170995950698853,-1.737139344215393,-1.819272518157959,-1.8711066246032715
-2.059659957885742,-1.3417798280715942,-1.6980289220809937,-1.5025714635849
-1.6921595335006714,-2.4617252349853516,-1.7386765480041504,-1.9083104133605957
-1.9182498455047607,-1.9425818920135498,-2.40086030960083,-2.342787265777588
-2.290700674057007,-1.4712483882904053,-2.7055583000183105,-1.8922362327575684
-2.153376817703247,-1.8550426959991455,-1.729825496673584,-1.751035213470459
-2.234013557434082,-1.6440001726150513,-2.355924606323242,-1.625570297241211
-1.6588306427001953,-1.3819236755371094,-1.7123557329177856,-1.6577407121658325
-1.5846552848815918,-1.49470853805542,-1.642863154411316,-1.732615351676941
-1.8996434211730957,-1.6528172492980957,-2.0056896209716797,-1.6193485260009766
-1.976056456565857,-1.5221761465072632,-1.7228589057922363,-1.9119362831115723
-1.9306384325027466,-1.6239863634109497,-1.868617057800293,-1.2680902481079102
-1.2911536693572998,-1.8448455333709717,-1.5344758033752441,-1.7120919227600098
-1.4230811595916748,-1.9707152843475342,-1.8319807052612305,-2.046603202819824
-1.9876997470855713,-1.6493418216705322,-1.9275484085083008,-2.4359960556030273
-1.127243161201477,-1.8628731966018677,-2.1186723709106445,-1.6199387311935425
-2.864410877227783,-1.904610276222229,-2.8615870475769043,-1.7158122062683105
-1.6932311058044434,-1.6245551109313965,-1.8758639097213745,-1.7458246946334839
-1.867400884628296,-1.6265428066253662,-1.952204704284668,-1.8501958847045898
-1.6986290216445923,-1.219668984413147,-1.710407018661499,-1.601163625717163
-2.166882276535034,-1.8511779308319092,-2.411663055419922,-1.7557315826416016
-1.7782684564590454,-1.840161919593811,-2.132234573364258,-2.0992355346679688
-1.6073757410049438,-1.8997608423233032,-1.905541181564331,-1.8382785320281982
-2.0405545234680176,-1.373888611793518,-1.6347966194152832,-1.4624733924865723
-1.5589470863342285,-1.282637119293213,-1.822432518005371,-1.7387056350708008
-1.986376404762268,-1.3562170267105103,-1.8536596298217773,-1.4366483688354492
-2.4518792629241943,-1.290221929550171,-2.64353084564209,-1.5980443954467773
-1.7365931272506714,-1.4919642210006714,-1.8567320108413696,-2.0087361335754395
-1.8611096143722534,-1.7556580305099487,-1.7783478498458862,-2.0589075088500977
-2.038006544113159,-1.5965373516082764,-2.15761137008667,-1.8333030939102173
-1.6366432905197144,-2.0401201248168945,-2.0263891220092773,-2.098740577697754
-1.5702663660049438,-2.0043540000915527,-1.9030988216400146,-2.111295461654663
-1.3957440853118896,-1.8162953853607178,-1.8748505115509033,-1.940720796585083
-1.923213005065918,-2.4006567001342773,-2.4207773208618164,-1.9793596267700195
-1.8107365369796753,-1.6647576093673706,-2.147388458251953,-1.4677408933639526
-1.4706709384918213,-1.8362314701080322,-1.849130392074585,-1.710193395614624
-1.4578081369400024,-2.32194185256958,-1.8005635738372803,-1.8068196773529053
-1.9230457544326782,-1.459638237953186,-2.2977867126464844,-1.6559427976608276
-2.1001172065734863,-1.3040965795516968,-2.1915125846862793,-1.3436521291732788
-1.880644679069519,-1.4822090864181519,-2.0838112831115723,-2.1323933601379395
-1.5339524745941162,-1.4520013332366943,-1.5422790050506592,-1.9740455150604248
-1.8629298210144043,-1.5143847465515137,-2.134269952774048,-1.4900915622711182
-1.9606894254684448,-2.4290332794189453,-2.2103376388549805,-2.6819076538085938
-1.8856163024902344,-1.155548095703125,-1.8709558248519897,-1.491721510887146
-1.2591261863708496,-1.6765379905700684,-1.6656825542449951,-1.6813170909881592
-1.3358629941940308,-1.8849905729293823,-1.9183931350708008,-1.6954259872436523
-1.178871989250183,-1.845744013786316,-1.7388620376586914,-1.751572608947754
-1.8028290271759033,-1.9205563068389893,-2.1041157245635986,-1.8333218097686768
-1.8685990571975708,-1.579177975654602,-2.065077781677246,-1.9599790573120117
-1.3806431293487549,-1.6635124683380127,-1.9644535779953003,-2.1473875045776367
-1.9603294134140015,-1.9799197912216187,-2.1650872230529785,-1.5672975778579712
-1.7242201566696167,-2.146984100341797,-1.9762828350067139,-2.214520215988159
-1.857428789138794,-1.7605869770050049,-2.1540467739105225,-2.134481191635132
-1.3274120092391968,-2.5589585304260254,-1.7680467367172241,-2.169797420501709
-1.8094990253448486,-1.6357700824737549,-1.614766001701355,-1.953328013420105
-1.6513652801513672,-1.7549190521240234,-1.9673664569854736,-2.17602276802063
-1.4808722734451294,-1.9839202165603638,-1.7214879989624023,-1.993973731994629
-1.9670424461364746,-1.2101893424987793,-1.8898109197616577,-1.7382549047470093
-1.6464080810546875,-1.8695487976074219,-2.0452921390533447,-1.866680383682251
-1.8967077732086182,-1.574932336807251,-2.2323379516601562,-2.1143970489501953
-1.5408713817596436,-2.5684783458709717,-1.7650529146194458,-2.2248191833496094
-1.508017659187317,-1.5812960863113403,-1.907961368560791,-1.8465924263000488
-1.312290072441101,-1.8061922788619995,-1.5818837881088257,-1.7617162466049194
-1.6474906206130981,-2.0395727157592773,-2.117750644683838,-2.4131836891174316
-1.7698429822921753,-1.4653500318527222,-1.830141544342041,-1.6401371955871582
-2.1614370346069336,-1.4360378980636597,-2.0789544582366943,-2.0736501216888428
-2.2009940147399902,-1.544877529144287,-2.428013324737549,-2.224203586578369
-1.399680256843567,-1.7683764696121216,-1.8515055179595947,-1.9522688388824463
-1.3408187627792358,-1.9791682958602905,-1.8001127243041992,-2.0481252670288086
-1.4953278303146362,-1.467232584953308,-1.780033826828003,-1.6553676128387451
-1.8347790241241455,-1.3916847705841064,-1.713189721107483,-1.5034595727920532
-1.174289584159851,-1.7743738889694214,-1.8004924058914185,-1.8126689195632935
-1.4139606952667236,-1.8701756000518799,-1.9171943664550781,-1.8303585052490234
-1.5760319232940674,-1.880378007888794,-2.0263142585754395,-2.0870747566223145
-1.6609148979187012,-1.6704974174499512,-2.130035877227783,-2.035871982574463
-1.4124239683151245,-2.199899673461914,-2.4307732582092285,-2.211763858795166
-1.4364566802978516,-2.30426025390625,-1.906313419342041,-1.9328465461730957
-2.1333749294281006,-2.4008195400238037,-2.0748136043548584,-2.0961129665374756
-1.2902837991714478,-2.569418430328369,-1.785346269607544,-2.4371769428253174
-2.3055291175842285,-1.2173314094543457,-1.9618016481399536,-1.1862412691116333
-1.147707223892212,-2.454359292984009,-1.73302161693573,-2.0906171798706055
-1.2568464279174805,-1.8406991958618164,-1.6735749244689941,-2.1876320838928223
-1.8171552419662476,-2.0412039756774902,-1.7013005018234253,-2.039902687072754
-1.9408118724822998,-1.4661109447479248,-2.1904826164245605,-2.170907497406006
-1.9270349740982056,-1.3198267221450806,-2.0743916034698486,-1.469559907913208
-1.1714253425598145,-1.9470887184143066,-1.8901655673980713,-1.9398157596588135
-1.4546549320220947,-2.1567327976226807,-2.0044126510620117,-1.9804543256759644
-1.8148990869522095,-1.8378311395645142,-1.8788669109344482,-1.8059146404266357
-1.6683337688446045,-1.6772983074188232,-2.0628581047058105,-2.255288600921631
-1.449385643005371,-2.335068702697754,-1.5746769905090332,-2.2936558723449707
-1.5343600511550903,-2.444586753845215,-1.9844346046447754,-2.152987003326416
-2.056271553039551,-1.698485255241394,-2.3206613063812256,-1.340646505355835
-1.9327147006988525,-2.4456751346588135,-1.8319735527038574,-2.1527552604675293
-1.6343265771865845,-1.5444599390029907,-1.8730744123458862,-1.895731806755066
-1.9863289594650269,-1.5867241621017456,-2.1934757232666016,-1.841812014579773
-1.7437814474105835,-1.4756883382797241,-1.610817790031433,-1.707426905632019
-1.7638907432556152,-1.9619135856628418,-2.203564167022705,-2.095633029937744
-1.3733458518981934,-1.7681632041931152,-1.5815269947052002,-1.9696075916290283
-1.4920475482940674,-1.5048649311065674,-1.7091236114501953,-1.85107421875
-1.2612450122833252,-1.9870121479034424,-1.4099984169006348,-1.8781895637512207
-2.066016912460327,-1.8909261226654053,-2.326375961303711,-1.7062931060791016
-1.8325964212417603,-2.353977680206299,-1.6325507164001465,-2.130603313446045
-1.2536548376083374,-1.7528480291366577,-1.5137310028076172,-1.9200763702392578
-1.6035066843032837,-2.0152440071105957,-1.9728094339370728,-2.0061726570129395
-1.3294914960861206,-1.7207554578781128,-1.510087251663208,-1.8797523975372314
-1.8042519092559814,-1.836451768875122,-1.828843116760254,-2.0853261947631836
-1.72227942943573,-1.210814356803894,-1.9349888563156128,-1.3799999952316284
-1.8990954160690308,-2.179981231689453,-1.7677292823791504,-2.0386853218078613
-1.6795121431350708,-1.4577580690383911,-1.7841670513153076,-1.524519681930542
-1.7000504732131958,-1.864141583442688,-1.8121259212493896,-2.1244847774505615
-1.973902940750122,-1.3958237171173096,-2.5395379066467285,-1.827309012413025
-2.0261120796203613,-1.5903304815292358,-2.4133803844451904,-1.6415050029754639
-2.3340554237365723,-2.281986713409424,-2.384559154510498,-1.9180828332901
-1.8244380950927734,-1.87957763671875,-1.9006733894348145,-1.8309731483459473
-2.1008214950561523,-2.2991113662719727,-1.9985957145690918,-2.123788356781006
-1.7211596965789795,-1.3425872325897217,-1.740071415901184,-1.258830189704895
-2.1651463508605957,-1.457891821861267,-2.4265124797821045,-1.6070945262908936
-1.535630702972412,-1.6223673820495605,-2.1261117458343506,-2.0155484676361084
-1.5490226745605469,-1.7804279327392578,-1.8173078298568726,-1.8072694540023804
-1.5200697183609009,-1.6396719217300415,-1.9540977478027344,-1.848611831665039
-1.6083143949508667,-1.9352396726608276,-2.5081825256347656,-1.8587397336959839
-1.4550225734710693,-2.056291341781616,-2.504526138305664,-2.2485408782958984
-1.8643661737442017,-1.220431923866272,-2.2526323795318604,-0.9124338030815125
-1.415936827659607,-1.9777730703353882,-1.7224602699279785,-1.7179341316223145
-2.2571463584899902,-1.4833694696426392,-2.0916147232055664,-1.4349089860916138
-1.6743838787078857,-2.4153850078582764,-1.9819748401641846,-2.1885273456573486
-1.4366375207901,-1.7124229669570923,-1.9086744785308838,-1.9067823886871338
-2.0031888484954834,-1.4875123500823975,-2.0554375648498535,-1.9198137521743774
-1.8358757495880127,-1.5002949237823486,-2.0208401679992676,-1.8386006355285645
-2.51265287399292,-1.912110686302185,-1.8307971954345703,-1.5055160522460938
-1.6651430130004883,-1.636000633239746,-1.9664485454559326,-1.6190001964569092
-1.7275103330612183,-2.112672805786133,-2.089529514312744,-2.1406426429748535
-1.8470896482467651,-1.5985525846481323,-2.156179904937744,-1.4727826118469238
-1.4367648363113403,-2.0307226181030273,-1.962984561920166,-2.2232747077941895
-1.8412917852401733,-1.4284709692001343,-1.9714453220367432,-0.9507448077201843
-2.2156388759613037,-1.788907766342163,-2.265084743499756,-1.9741053581237793
-1.786515474319458,-1.9679882526397705,-2.1672918796539307,-2.4461042881011963
-2.139193058013916,-1.9170212745666504,-2.133155345916748,-1.9168238639831543
-1.6758404970169067,-1.3548299074172974,-2.0174307823181152,-1.6417632102966309
-1.6371641159057617,-2.281275749206543,-1.8564845323562622,-2.1303224563598633
-1.2882198095321655,-1.8020213842391968,-1.6935659646987915,-1.9353777170181274
-2.1403515338897705,-1.3149311542510986,-1.9989283084869385,-1.502565622329712
-1.7759073972702026,-1.5508097410202026,-1.707991123199463,-1.7233834266662598
-1.8401156663894653,-2.2665300369262695,-1.6282330751419067,-1.9440861940383911
-1.435874342918396,-1.932477355003357,-1.8611152172088623,-1.794865369796753
-1.425321102142334,-1.986854076385498,-1.754177212715149,-2.0185623168945312
-1.6565839052200317,-1.9456158876419067,-2.0388247966766357,-2.4191691875457764
-1.4936461448669434,-2.7379202842712402,-1.9174420833587646,-2.5761868953704834
-1.7714399099349976,-2.837123394012451,-1.8032857179641724,-2.587982177734375
-1.979200839996338,-1.2609505653381348,-1.7323094606399536,-1.4323445558547974
-2.0741939544677734,-1.3053092956542969,-2.1953036785125732,-1.5521914958953857
-1.7942204475402832,-1.532848834991455,-1.934280514717102,-1.917120099067688
-2.112391233444214,-1.5992839336395264,-2.5624032020568848,-2.2210640907287598
-2.1771185398101807,-1.9086096286773682,-1.7810423374176025,-0.7983629107475281
-1.7755838632583618,-1.299019455909729,-1.6058579683303833,-1.4075108766555786
-1.8290084600448608,-1.378902792930603,-2.3266632556915283,-1.604996919631958
-2.5045294761657715,-1.291083812713623,-2.3434081077575684,-1.8753811120986938
-1.6111482381820679,-1.631797194480896,-2.193525552749634,-2.056701898574829
-1.4925792217254639,-1.6820151805877686,-1.7417150735855103,-1.2428594827651978
-2.0676774978637695,-1.4915457963943481,-2.388759136199951,-1.917554259300232
-1.2065751552581787,-2.062700033187866,-1.7301727533340454,-2.2081046104431152
-1.8115875720977783,-1.6794788837432861,-2.414062023162842,-2.469496250152588
-2.336043357849121,-1.2630187273025513,-2.397907257080078,-1.0607720613479614
-1.6569842100143433,-2.018434524536133,-1.7179484367370605,-1.8721232414245605
-1.361734390258789,-2.086141586303711,-1.843685269355774,-1.312221646308899
-1.6462898254394531,-1.5660381317138672,-1.524992823600769,-1.1649101972579956
-2.3260750770568848,-2.065636157989502,-1.8958120346069336,-1.4930181503295898
-1.9099271297454834,-2.6737592220306396,-1.6843446493148804,-2.5384039878845215
-1.8357664346694946,-1.1669260263442993,-1.8644709587097168,-1.4320311546325684
-1.7389812469482422,-2.3080520629882812,-1.9510247707366943,-2.3668630123138428
-1.2006105184555054,-1.7413991689682007,-1.667339563369751,-1.6434366703033447
-2.2007670402526855,-1.2563260793685913,-2.301309823989868,-1.7253000736236572
-1.5032182931900024,-2.1122403144836426,-1.9354724884033203,-2.2678909301757812
-2.2091386318206787,-2.644866704940796,-2.210747003555298,-2.555738687515259
-2.455900192260742,-1.9176502227783203,-1.7536784410476685,-1.6396342515945435
-1.837856650352478,-2.5366177558898926,-1.7884190082550049,-2.06823468208313
-2.067534923553467,-2.717780590057373,-1.8792905807495117,-2.392855644226074
-1.7398993968963623,-2.0114734172821045,-2.5000662803649902,-2.080867290496826
-1.3113322257995605,-1.959296703338623,-1.6399532556533813,-1.9665294885635376
-1.4395949840545654,-1.7796313762664795,-1.8532931804656982,-1.6507232189178467
-1.327538251876831,-1.7899940013885498,-1.525680422782898,-1.9301508665084839
-2.1685009002685547,-1.4632835388183594,-1.91994309425354,-1.4301226139068604
-2.1468801498413086,-1.6981115341186523,-2.3686106204986572,-1.5734751224517822
-2.0621426105499268,-1.6776020526885986,-1.9428308010101318,-1.5981824398040771
-1.8528501987457275,-2.7980902194976807,-1.9962928295135498,-2.4876792430877686
-1.916991114616394,-1.711403727531433,-2.070168972015381,-1.6692882776260376
-1.4774079322814941,-1.8208394050598145,-1.780434250831604,-1.7034517526626587
-2.151007890701294,-2.7133114337921143,-2.267271041870117,-2.7145957946777344
-1.7306410074234009,-1.7274061441421509,-1.8278037309646606,-1.9564181566238403
-1.503187656402588,-1.8346447944641113,-1.549391746520996,-1.759577751159668
-1.6625587940216064,-2.225102663040161,-2.1171741485595703,-1.9492073059082031
-1.7658393383026123,-1.7090651988983154,-2.065462350845337,-1.8852808475494385
-1.5500273704528809,-1.7567534446716309,-1.622480034828186,-1.8543983697891235
-1.9047412872314453,-1.317108154296875,-1.6664724349975586,-1.6770715713500977
-1.886564016342163,-2.3598744869232178,-2.203115940093994,-2.183851718902588
-1.979135513305664,-2.347076416015625,-1.9588027000427246,-2.1935648918151855
-2.243772506713867,-1.913778305053711,-2.171238422393799,-2.066467761993408
-1.3183351755142212,-1.787523865699768,-1.4750865697860718,-1.7598060369491577
-2.3673315048217773,-2.1287355422973633,-2.0927765369415283,-2.075455904006958
-1.794332504272461,-2.073434829711914,-1.8407528400421143,-2.3177273273468018
-1.8406320810317993,-1.2985044717788696,-1.9650079011917114,-1.889492154121399
-1.4409691095352173,-2.2604174613952637,-1.6788734197616577,-2.2808480262756348
-2.1217241287231445,-1.464823842048645,-2.0301318168640137,-1.7261406183242798
-1.2966694831848145,-2.2269864082336426,-1.4226645231246948,-2.1603527069091797
-1.3828648328781128,-2.066866874694824,-1.692824363708496,-1.8824987411499023
-1.7309125661849976,-1.7466119527816772,-1.7651444673538208,-1.8374444246292114
-1.3260207176208496,-1.5788588523864746,-1.5777063369750977,-1.9389753341674805
-2.19950532913208,-1.6596455574035645,-1.8454272747039795,-1.4421164989471436
-1.229015827178955,-1.8376431465148926,-1.7565627098083496,-1.762122631072998
-1.870663046836853,-2.5174107551574707,-1.8184049129486084,-2.256192922592163
-1.5245332717895508,-1.9403142929077148,-2.1059279441833496,-1.6402277946472168
-1.9759080410003662,-1.4196126461029053,-1.9734967947006226,-1.8760961294174194
-2.032503128051758,-1.6458052396774292,-1.905972957611084,-1.838700771331787
-2.2520370483398438,-1.4340420961380005,-2.189950466156006,-1.6737819910049438
-2.0032591819763184,-1.352033019065857,-1.81125009059906,-1.2832788228988647
-2.271331787109375,-1.5482786893844604,-1.9821170568466187,-1.6870654821395874
-1.559539794921875,-1.8215503692626953,-1.7671611309051514,-1.7395637035369873
-1.6632239818572998,-1.5524661540985107,-2.019822835922241,-1.9628217220306396
-1.5701289176940918,-1.7651572227478027,-1.9304308891296387,-1.57039213180542
-1.823500633239746,-1.2999773025512695,-1.7717292308807373,-1.4176433086395264
-1.9431636333465576,-2.379267454147339,-1.7658874988555908,-2.3301784992218018
-1.888899803161621,-1.8105649948120117,-2.043189287185669,-1.8743717670440674
-1.844427227973938,-1.1133900880813599,-1.7374863624572754,-1.8056530952453613
-2.1111245155334473,-1.4357153177261353,-2.493391752243042,-1.4095962047576904
-1.411986231803894,-2.2297887802124023,-1.9354947805404663,-1.7410234212875366
-1.8991416692733765,-1.2132762670516968,-1.7382559776306152,-1.7071166038513184
-1.2207348346710205,-1.5785953998565674,-1.8442004919052124,-1.6218341588974
-2.1087796688079834,-1.5271546840667725,-2.398724317550659,-1.4237143993377686
-1.4892206192016602,-1.3894891738891602,-1.9416120052337646,-1.4694459438323975
-2.0841598510742188,-1.484395980834961,-2.461459159851074,-1.9624319076538086
-2.078155279159546,-1.1150739192962646,-1.9809480905532837,-1.37606680393219
-2.080913543701172,-2.110624313354492,-1.9814363718032837,-2.179966449737549
-1.9534010887145996,-1.5526995658874512,-1.7458250522613525,-1.879436731338501
-1.3771406412124634,-1.6340147256851196,-1.7746105194091797,-1.8774051666259766
-1.655069351196289,-1.8073291778564453,-2.0506677627563477,-1.950566291809082
-1.8392547369003296,-2.486677646636963,-1.970452070236206,-2.1199424266815186
-1.8030437231063843,-2.582796573638916,-2.0533039569854736,-2.280482530593872
-2.1171212196350098,-1.1571717262268066,-1.8331968784332275,-1.4573042392730713
-1.9924730062484741,-1.5317224264144897,-1.9470722675323486,-1.8363735675811768
-2.6246542930603027,-1.8755563497543335,-2.2640223503112793,-1.4902472496032715
-2.1970255374908447,-1.3138506412506104,-2.241316795349121,-1.7681854963302612
-2.2369112968444824,-1.4690394401550293,-2.2578043937683105,-1.8921103477478027
-2.1129608154296875,-1.1877669095993042,-1.867332935333252,-1.2749276161193848
-1.8738689422607422,-2.468503952026367,-2.1423044204711914,-1.7705925703048706
-1.839332103729248,-2.49428129196167,-1.7609710693359375,-2.1471080780029297
-1.9455275535583496,-1.2917132377624512,-1.755871057510376,-1.4924509525299072
-1.3275455236434937,-2.7304577827453613,-1.8035739660263062,-2.3819222450256348
-1.251662254333496,-1.733901023864746,-1.352951169013977,-1.7880784273147583
-1.9313613176345825,-1.461875081062317,-2.019238233566284,-1.6219565868377686
-1.5693587064743042,-2.3687515258789062,-1.7565908432006836,-2.401667594909668
-2.1944963932037354,-2.561854600906372,-2.06905198097229,-2.4823877811431885
-1.2519314289093018,-2.0177032947540283,-1.6492984294891357,-1.7812316417694092
-1.5195608139038086,-1.9595556259155273,-1.5782244205474854,-1.6559202671051025
-1.175370693206787,-2.0604605674743652,-1.6696436405181885,-1.875560998916626
-1.7366660833358765,-1.4109424352645874,-2.49845814704895,-1.9750492572784424
-2.283031940460205,-1.74655020236969,-2.380873680114746,-1.6518486738204956
-1.547415018081665,-1.6868135929107666,-1.8458397388458252,-1.5634853839874268
-1.3027074337005615,-2.430928945541382,-1.6501561403274536,-2.215242385864258
-1.7693731784820557,-2.534822702407837,-1.8737770318984985,-2.198535442352295
-2.1910974979400635,-2.0732805728912354,-1.8860349655151367,-1.8168764114379883
-1.5702674388885498,-1.4328391551971436,-1.8670870065689087,-1.557249665260315
-1.7147389650344849,-1.429540753364563,-2.080137252807617,-1.7145498991012573
-1.9969587326049805,-2.5633020401000977,-2.0742347240448,-2.4483344554901123
-2.199064254760742,-1.6921082735061646,-2.6240477561950684,-1.8176112174987793
-1.7966314554214478,-1.4185854196548462,-2.2668771743774414,-2.086249351501465
-1.8165640830993652,-1.3380389213562012,-1.7655757665634155,-1.620693564414978
-1.4528876543045044,-1.6963187456130981,-1.960181713104248,-2.115670680999756
-1.8650037050247192,-1.3402024507522583,-2.291160821914673,-1.663698434829712
-2.309844970703125,-1.8920708894729614,-2.130850076675415,-1.406057596206665
-2.21522855758667,-1.4477533102035522,-2.325266122817993,-2.1513025760650635
-1.453314185142517,-2.440056324005127,-1.685336947441101,-2.0353031158447266
-1.9596792459487915,-1.4788309335708618,-2.5583460330963135,-1.9419100284576416
